,LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21,prop21
3754,E01003976,Southwark 003A,E01003976,Southwark 036D,U,E09000028,Southwark,1955,2395,0.11998812976394223,1.0
3755,E01003977,Southwark 010A,E01003977,Southwark 010A,U,E09000028,Southwark,1672,1872,0.12922029376788016,1.0
3756,E01003979,Southwark 006E,E01003979,Southwark 006E,U,E09000028,Southwark,1784,1987,0.16748800951845202,1.0
3757,E01003980,Southwark 013A,E01003980,Southwark 013A,U,E09000028,Southwark,1906,2000,0.19378676600337205,1.0
3758,E01004044,Southwark 013E,E01004044,Southwark 013E,U,E09000028,Southwark,1401,1440,0.07035372166852034,1.0
3759,E01003919,Southwark 021A,E01003919,Southwark 021A,U,E09000028,Southwark,1776,1564,0.14977881792354625,1.0
3760,E01003829,Richmond upon Thames 020B,E01003829,Richmond upon Thames 020B,U,E09000027,Richmond upon Thames,1675,1690,0.3999684336877037,1.0
3761,E01004045,Southwark 027A,E01004045,Southwark 027A,U,E09000028,Southwark,1518,1587,0.06252241149694725,1.0
3762,E01003830,Richmond upon Thames 020C,E01003830,Richmond upon Thames 020C,U,E09000027,Richmond upon Thames,1760,1858,0.5032197600231129,1.0
3763,E01004046,Southwark 028E,E01004046,Southwark 028E,U,E09000028,Southwark,1633,1561,0.1478317064597846,1.0
3764,E01003831,Richmond upon Thames 020D,E01003831,Richmond upon Thames 020D,U,E09000027,Richmond upon Thames,1618,1681,0.316640903167289,1.0
3765,E01004047,Southwark 027B,E01004047,Southwark 027B,U,E09000028,Southwark,1595,1643,0.10117041017371346,1.0
3766,E01003832,Richmond upon Thames 020E,E01003832,Richmond upon Thames 020E,U,E09000027,Richmond upon Thames,1431,1487,0.22243622938229102,1.0
3767,E01004048,Southwark 027C,E01004048,Southwark 027C,U,E09000028,Southwark,1587,1627,0.40415559871430384,1.0
3768,E01003984,Southwark 023A,E01003984,Southwark 023A,U,E09000028,Southwark,1997,2290,0.16550862495333005,1.0
3769,E01003833,Richmond upon Thames 020F,E01003833,Richmond upon Thames 020F,U,E09000027,Richmond upon Thames,1386,1473,0.19736401611151763,1.0
3770,E01003993,Southwark 017D,E01003993,Southwark 017D,U,E09000028,Southwark,1713,2022,0.08593189380572418,1.0
3771,E01004157,Sutton 016E,E01004157,Sutton 016E,U,E09000029,Sutton,1274,1295,0.2615996881994717,1.0
3772,E01003920,Southwark 021B,E01003920,Southwark 021B,U,E09000028,Southwark,1854,2107,0.0868849402312572,1.0
3773,E01003986,Southwark 011A,E01003986,Southwark 011A,U,E09000028,Southwark,1235,1588,0.1803287405845167,1.0
3774,E01003834,Richmond upon Thames 022A,E01003834,Richmond upon Thames 022A,U,E09000027,Richmond upon Thames,1720,1600,1.0829942167048505,1.0
3775,E01003878,Richmond upon Thames 006D,E01003878,Richmond upon Thames 006D,U,E09000027,Richmond upon Thames,1394,1468,0.9950644342047843,1.0
3776,E01004158,Sutton 018D,E01004158,Sutton 018D,U,E09000029,Sutton,1479,1605,0.23829286233772778,1.0
3777,E01003921,Southwark 021C,E01003921,Southwark 021C,U,E09000028,Southwark,1461,1917,0.11932872792621015,1.0
3778,E01003987,Southwark 011B,E01003987,Southwark 011B,U,E09000028,Southwark,1777,1839,0.13730166415951292,1.0
3779,E01003835,Richmond upon Thames 022B,E01003835,Richmond upon Thames 022B,U,E09000027,Richmond upon Thames,1527,1644,0.36177661004479034,1.0
3780,E01003777,Redbridge 014D,E01003777,Redbridge 014D,U,E09000026,Redbridge,1772,1824,0.2354520639251739,1.0
3781,E01004159,Sutton 014C,E01004159,Sutton 014C,U,E09000029,Sutton,1528,1650,0.34117407431471664,1.0
3782,E01003922,Southwark 021D,E01003922,Southwark 021D,U,E09000028,Southwark,1917,2234,0.13876905629560007,1.0
3783,E01003988,Southwark 018B,E01003988,Southwark 018B,U,E09000028,Southwark,2193,2023,0.3855977057721179,1.0
3784,E01003836,Richmond upon Thames 022C,E01003836,Richmond upon Thames 022C,U,E09000027,Richmond upon Thames,1505,1381,0.24797918072959763,1.0
3785,E01004049,Southwark 027D,E01004049,Southwark 027D,U,E09000028,Southwark,1672,1345,0.10726293505870785,1.0
3786,E01004160,Sutton 014D,E01004160,Sutton 014D,U,E09000029,Sutton,1575,1650,0.225771526805031,1.0
3787,E01003923,Southwark 017A,E01003923,Southwark 017A,U,E09000028,Southwark,1735,1634,0.11859455680474777,1.0
3788,E01003989,Southwark 018C,E01003989,Southwark 018C,U,E09000028,Southwark,1960,2259,0.24528457776652274,1.0
3789,E01003837,Richmond upon Thames 022D,E01003837,Richmond upon Thames 022D,U,E09000027,Richmond upon Thames,1812,2058,0.5153899516562613,1.0
3790,E01004099,Sutton 015C,E01004099,Sutton 015C,U,E09000029,Sutton,1441,1616,0.3885663672437023,1.0
3791,E01004161,Sutton 014E,E01004161,Sutton 014E,U,E09000029,Sutton,1444,1518,0.32662453281740733,1.0
3792,E01003924,Southwark 021E,E01003924,Southwark 021E,U,E09000028,Southwark,1928,2092,0.07951414099590469,1.0
3793,E01003990,Southwark 018D,E01003990,Southwark 018D,U,E09000028,Southwark,2132,2306,0.1429873128646174,1.0
3794,E01003838,Richmond upon Thames 022E,E01003838,Richmond upon Thames 022E,U,E09000027,Richmond upon Thames,1786,1790,0.30344838587071865,1.0
3795,E01004100,Sutton 015D,E01004100,Sutton 015D,U,E09000029,Sutton,1354,1527,0.351142927297226,1.0
3796,E01004162,Sutton 018E,E01004162,Sutton 018E,U,E09000029,Sutton,1549,1694,0.17775377992288396,1.0
3797,E01003925,Southwark 020E,E01003925,Southwark 020E,U,E09000028,Southwark,1336,2032,0.08812315766129232,1.0
3798,E01003991,Southwark 017C,E01003991,Southwark 017C,U,E09000028,Southwark,1208,1273,0.07888491475255227,1.0
3799,E01003992,Southwark 014A,E01003992,Southwark 014A,U,E09000028,Southwark,1492,1586,0.07328476557343552,1.0
3800,E01004156,Sutton 018C,E01004156,Sutton 018C,U,E09000029,Sutton,1687,2018,0.20783079282158304,1.0
3801,E01003999,Southwark 014E,E01003999,Southwark 014E,U,E09000028,Southwark,1442,1499,0.0882387164077019,1.0
3802,E01004000,Southwark 026A,E01004000,Southwark 026A,U,E09000028,Southwark,1881,1949,0.162234862670456,1.0
3803,E01004001,Southwark 026B,E01004001,Southwark 026B,U,E09000028,Southwark,1738,1768,0.19539064232567643,1.0
3804,E01004002,Southwark 029A,E01004002,Southwark 029A,U,E09000028,Southwark,1609,1704,0.33731513976900857,1.0
3805,E01004003,Southwark 023B,E01004003,Southwark 023B,U,E09000028,Southwark,1702,1823,0.1262045466523984,1.0
3806,E01004004,Southwark 023C,E01004004,Southwark 023C,U,E09000028,Southwark,2499,2624,0.19587819488182975,1.0
3807,E01004005,Southwark 023D,E01004005,Southwark 023D,U,E09000028,Southwark,2223,2326,0.15363618145295727,1.0
3808,E01004006,Southwark 023E,E01004006,Southwark 023E,U,E09000028,Southwark,1968,1861,0.15132499849393607,1.0
3809,E01004007,Southwark 018E,E01004007,Southwark 018E,U,E09000028,Southwark,1261,1443,0.07996544237383542,1.0
3810,E01004008,Southwark 022B,E01004008,Southwark 022B,U,E09000028,Southwark,2141,2086,0.10027619254776791,1.0
3811,E01004010,Southwark 022D,E01004010,Southwark 022D,U,E09000028,Southwark,1526,1507,0.12861951414302236,1.0
3812,E01004011,Southwark 019B,E01004011,Southwark 019B,U,E09000028,Southwark,2112,2114,0.11436953176967253,1.0
3813,E01004012,Southwark 019C,E01004012,Southwark 019C,U,E09000028,Southwark,2502,2346,0.14066736467901025,1.0
3814,E01004013,Southwark 019D,E01004013,Southwark 019D,U,E09000028,Southwark,1656,1684,0.10458650101155487,1.0
3815,E01004014,Southwark 019E,E01004014,Southwark 019E,U,E09000028,Southwark,1784,2129,0.0912430915546919,1.0
3816,E01004015,Southwark 028C,E01004015,Southwark 028C,U,E09000028,Southwark,1558,1805,0.5720931396835156,1.0
3817,E01004016,Southwark 029B,E01004016,Southwark 029B,U,E09000028,Southwark,2349,2589,0.5712123253188548,1.0
3818,E01004017,Southwark 029C,E01004017,Southwark 029C,U,E09000028,Southwark,1548,1641,0.3555363837827773,1.0
3819,E01004018,Southwark 032E,E01004018,Southwark 032E,U,E09000028,Southwark,1905,1899,0.26989257636233055,1.0
3820,E01004019,Southwark 026C,E01004019,Southwark 026C,U,E09000028,Southwark,2319,2125,0.1368975399442436,1.0
3821,E01004020,Southwark 029D,E01004020,Southwark 029D,U,E09000028,Southwark,1730,1746,0.19581207957162847,1.0
3822,E01004021,Southwark 028D,E01004021,Southwark 028D,U,E09000028,Southwark,2109,2115,0.15173613795348107,1.0
3823,E01004023,Southwark 004D,E01004023,Southwark 004D,U,E09000028,Southwark,1540,1649,0.11382815112198916,1.0
3824,E01004024,Southwark 011C,E01004024,Southwark 011C,U,E09000028,Southwark,1860,1968,0.12040304276620356,1.0
3825,E01004028,Southwark 004E,E01004028,Southwark 004E,U,E09000028,Southwark,1651,2418,0.12002521790392127,1.0
3826,E01004029,Southwark 001A,E01004029,Southwark 001A,U,E09000028,Southwark,1835,1996,0.10798653873681271,1.0
3827,E01004030,Southwark 007A,E01004030,Southwark 007A,U,E09000028,Southwark,1457,1489,0.09361552884090023,1.0
3828,E01004031,Southwark 007B,E01004031,Southwark 007B,U,E09000028,Southwark,2060,2600,0.4262090049438805,1.0
3829,E01004032,Southwark 001B,E01004032,Southwark 001B,U,E09000028,Southwark,1695,1498,0.13659988519750815,1.0
3830,E01004033,Southwark 007C,E01004033,Southwark 007C,U,E09000028,Southwark,1519,2416,0.14477414594600466,1.0
3831,E01004034,Southwark 007D,E01004034,Southwark 007D,U,E09000028,Southwark,1541,1600,0.13176381446407498,1.0
3832,E01004035,Southwark 011D,E01004035,Southwark 011D,U,E09000028,Southwark,1622,1426,0.22431126397521226,1.0
3833,E01004036,Southwark 007E,E01004036,Southwark 007E,U,E09000028,Southwark,2014,2114,0.09677210467548106,1.0
3834,E01004037,Southwark 010B,E01004037,Southwark 010B,U,E09000028,Southwark,1953,2025,0.14818586874292672,1.0
3835,E01004038,Southwark 010C,E01004038,Southwark 010C,U,E09000028,Southwark,2340,2399,0.21473924266128608,1.0
3836,E01004039,Southwark 013B,E01004039,Southwark 013B,U,E09000028,Southwark,1568,1543,0.08557782474697004,1.0
3837,E01004040,Southwark 013C,E01004040,Southwark 013C,U,E09000028,Southwark,1780,1885,0.11025210743630405,1.0
3838,E01004041,Southwark 013D,E01004041,Southwark 013D,U,E09000028,Southwark,1660,1631,0.07677602683683725,1.0
3839,E01004042,Southwark 010D,E01004042,Southwark 010D,U,E09000028,Southwark,1712,1957,0.14781493377992633,1.0
3840,E01003926,Southwark 021F,E01003926,Southwark 021F,U,E09000028,Southwark,1423,1397,0.10698378709828146,1.0
3841,E01003929,Southwark 002B,E01003929,Southwark 002B,U,E09000028,Southwark,2111,1999,0.2363311238544667,1.0
3842,E01004153,Sutton 021E,E01004153,Sutton 021E,U,E09000029,Sutton,1708,1928,0.17270513661416584,1.0
3843,E01003933,Southwark 034C,E01003933,Southwark 034C,U,E09000028,Southwark,1751,2370,0.22102783660762282,1.0
3844,E01003995,Southwark 014B,E01003995,Southwark 014B,U,E09000028,Southwark,1384,1374,0.06426834446928247,1.0
3845,E01003779,Redbridge 014F,E01003779,Redbridge 014F,U,E09000026,Redbridge,1585,1649,0.16726409837144435,1.0
3846,E01004051,Southwark 027E,E01004051,Southwark 027E,U,E09000028,Southwark,1383,1285,0.15113134185913515,1.0
3847,E01004052,Southwark 024E,E01004052,Southwark 024E,U,E09000028,Southwark,1766,1747,0.17279785427747582,1.0
3848,E01004053,Southwark 001C,E01004053,Southwark 001C,U,E09000028,Southwark,1836,1872,0.14985741399645117,1.0
3849,E01004054,Southwark 001D,E01004054,Southwark 001D,U,E09000028,Southwark,1656,1530,0.12306060410154494,1.0
3850,E01004055,Southwark 001E,E01004055,Southwark 001E,U,E09000028,Southwark,1291,1331,0.19695381409117482,1.0
3851,E01004056,Southwark 008A,E01004056,Southwark 008A,U,E09000028,Southwark,2065,2317,0.18755198608902496,1.0
3852,E01004057,Southwark 008B,E01004057,Southwark 008B,U,E09000028,Southwark,1500,2240,0.24377572526380853,1.0
3853,E01004058,Southwark 008C,E01004058,Southwark 008C,U,E09000028,Southwark,1699,1693,0.1385724323296112,1.0
3854,E01004059,Southwark 008D,E01004059,Southwark 008D,U,E09000028,Southwark,1487,2070,0.313634649585984,1.0
3855,E01004060,Southwark 008E,E01004060,Southwark 008E,U,E09000028,Southwark,1901,1969,0.09779039231034985,1.0
3856,E01004061,Southwark 025A,E01004061,Southwark 025A,U,E09000028,Southwark,1750,1658,0.20883811410955402,1.0
3857,E01004062,Southwark 025B,E01004062,Southwark 025B,U,E09000028,Southwark,1985,2214,0.1663218067653365,1.0
3858,E01004063,Southwark 025C,E01004063,Southwark 025C,U,E09000028,Southwark,1959,1882,0.17580443191580908,1.0
3859,E01004064,Southwark 026D,E01004064,Southwark 026D,U,E09000028,Southwark,1975,1941,0.16374469333023672,1.0
3860,E01004065,Southwark 025D,E01004065,Southwark 025D,U,E09000028,Southwark,1525,1508,0.11229102928094174,1.0
3861,E01004066,Southwark 025E,E01004066,Southwark 025E,U,E09000028,Southwark,2159,2091,0.14254463825792416,1.0
3862,E01004067,Southwark 022E,E01004067,Southwark 022E,U,E09000028,Southwark,2165,2212,0.23259444831992124,1.0
3863,E01004068,Southwark 026E,E01004068,Southwark 026E,U,E09000028,Southwark,2047,1906,0.1874613650260395,1.0
3864,E01004069,Southwark 031A,E01004069,Southwark 031A,U,E09000028,Southwark,1437,1294,0.9170347747014443,1.0
3865,E01004070,Southwark 031B,E01004070,Southwark 031B,U,E09000028,Southwark,1985,1952,0.32163846791284384,1.0
3866,E01004071,Southwark 030D,E01004071,Southwark 030D,U,E09000028,Southwark,1579,1527,0.12567435781020725,1.0
3867,E01004072,Southwark 030E,E01004072,Southwark 030E,U,E09000028,Southwark,1738,1674,0.281792212723106,1.0
3868,E01004073,Southwark 031C,E01004073,Southwark 031C,U,E09000028,Southwark,1931,1894,0.1994069712931424,1.0
3869,E01004074,Southwark 031D,E01004074,Southwark 031D,U,E09000028,Southwark,1883,1706,0.3537994113869626,1.0
3870,E01004075,Southwark 031E,E01004075,Southwark 031E,U,E09000028,Southwark,1849,1713,0.5889206054903859,1.0
3871,E01004076,Sutton 011A,E01004076,Sutton 011A,U,E09000029,Sutton,1487,1630,3.43121627051511,1.0
3872,E01004077,Sutton 011B,E01004077,Sutton 011B,U,E09000029,Sutton,1560,1626,0.2640401071805176,1.0
3873,E01004078,Sutton 011C,E01004078,Sutton 011C,U,E09000029,Sutton,1617,1763,0.32265751780054597,1.0
3874,E01004079,Sutton 011D,E01004079,Sutton 011D,U,E09000029,Sutton,1399,1392,0.3205255741267251,1.0
3875,E01004080,Sutton 011E,E01004080,Sutton 011E,U,E09000029,Sutton,1332,1394,0.2954265554561268,1.0
3876,E01004081,Sutton 011F,E01004081,Sutton 011F,U,E09000029,Sutton,1507,1643,0.17006965552693784,1.0
3877,E01004082,Sutton 011G,E01004082,Sutton 011G,U,E09000029,Sutton,1407,1389,0.1756447840893909,1.0
3878,E01004083,Sutton 019A,E01004083,Sutton 019A,U,E09000029,Sutton,1420,1502,0.24576283077041677,1.0
3879,E01004084,Sutton 024A,E01004084,Sutton 024A,U,E09000029,Sutton,1462,1449,0.508144563787843,1.0
3880,E01004085,Sutton 024B,E01004085,Sutton 024B,U,E09000029,Sutton,1595,1609,0.8088719489045841,1.0
3881,E01004086,Sutton 019B,E01004086,Sutton 019B,U,E09000029,Sutton,1617,2015,0.5587062232139643,1.0
3882,E01004101,Sutton 013A,E01004101,Sutton 013A,U,E09000029,Sutton,1361,1409,0.2241521744749815,1.0
3883,E01004163,Sutton 005B,E01004163,Sutton 005B,U,E09000029,Sutton,1541,1729,0.2164524007428147,1.0
3884,E01003839,Richmond upon Thames 022F,E01003839,Richmond upon Thames 022F,U,E09000027,Richmond upon Thames,1871,2282,0.22949677234713728,1.0
3885,E01003840,Richmond upon Thames 013A,E01003840,Richmond upon Thames 013A,U,E09000027,Richmond upon Thames,1584,1826,0.1997694939184964,1.0
3886,E01004164,Sutton 004A,E01004164,Sutton 004A,U,E09000029,Sutton,1476,1443,0.234899701570328,1.0
3887,E01003841,Richmond upon Thames 013B,E01003841,Richmond upon Thames 013B,U,E09000027,Richmond upon Thames,1932,2161,0.2902793720125843,1.0
3888,E01004102,Sutton 015E,E01004102,Sutton 015E,U,E09000029,Sutton,1374,1515,0.39158874825540574,1.0
3889,E01004165,Sutton 005C,E01004165,Sutton 005C,U,E09000029,Sutton,1668,1776,0.2502635358483633,1.0
3890,E01003842,Richmond upon Thames 013C,E01003842,Richmond upon Thames 013C,U,E09000027,Richmond upon Thames,1677,1716,0.39354019763896897,1.0
3891,E01004103,Sutton 013B,E01004103,Sutton 013B,U,E09000029,Sutton,1577,1776,0.17563071294430035,1.0
3892,E01004166,Sutton 004B,E01004166,Sutton 004B,U,E09000029,Sutton,1449,1566,0.2467843872344575,1.0
3893,E01003843,Richmond upon Thames 013D,E01003843,Richmond upon Thames 013D,U,E09000027,Richmond upon Thames,2044,2215,0.33173883122895925,1.0
3894,E01004104,Sutton 020A,E01004104,Sutton 020A,U,E09000029,Sutton,1528,1568,0.3682021216590108,1.0
3895,E01004167,Sutton 005D,E01004167,Sutton 005D,U,E09000029,Sutton,1318,1632,0.16390726818371243,1.0
3896,E01004105,Sutton 022C,E01004105,Sutton 022C,U,E09000029,Sutton,1819,1876,0.38444716692230474,1.0
3897,E01003844,Richmond upon Thames 013E,E01003844,Richmond upon Thames 013E,U,E09000027,Richmond upon Thames,1450,1462,0.2861044431851513,1.0
3898,E01004168,Sutton 013E,E01004168,Sutton 013E,U,E09000029,Sutton,1576,1611,0.22481519870728822,1.0
3899,E01004106,Sutton 022D,E01004106,Sutton 022D,U,E09000029,Sutton,1529,1626,0.8138691692784136,1.0
3900,E01003845,Richmond upon Thames 013F,E01003845,Richmond upon Thames 013F,U,E09000027,Richmond upon Thames,1626,1707,0.41060032222043996,1.0
3901,E01004169,Sutton 004C,E01004169,Sutton 004C,U,E09000029,Sutton,1135,1807,0.14495317071861002,1.0
3902,E01004107,Sutton 020B,E01004107,Sutton 020B,U,E09000029,Sutton,1529,1622,0.24209187330394377,1.0
3903,E01003846,Richmond upon Thames 002A,E01003846,Richmond upon Thames 002A,U,E09000027,Richmond upon Thames,1734,1710,0.23909994997028391,1.0
3904,E01004170,Sutton 017B,E01004170,Sutton 017B,U,E09000029,Sutton,1721,2207,0.2513670918575526,1.0
3905,E01004108,Sutton 024C,E01004108,Sutton 024C,U,E09000029,Sutton,1714,1967,4.582305225429004,1.0
3906,E01003847,Richmond upon Thames 002B,E01003847,Richmond upon Thames 002B,U,E09000027,Richmond upon Thames,1582,1692,1.5966386296326642,1.0
3907,E01004171,Sutton 010A,E01004171,Sutton 010A,U,E09000029,Sutton,1518,1609,0.3677066040109956,1.0
3908,E01004109,Sutton 024D,E01004109,Sutton 024D,U,E09000029,Sutton,1596,1714,0.6650421781235722,1.0
3909,E01003848,Richmond upon Thames 004A,E01003848,Richmond upon Thames 004A,U,E09000027,Richmond upon Thames,1808,1905,0.1993481160976828,1.0
3910,E01004172,Sutton 010B,E01004172,Sutton 010B,U,E09000029,Sutton,1549,1941,0.17856384904488642,1.0
3911,E01004110,Sutton 016A,E01004110,Sutton 016A,U,E09000029,Sutton,1828,2039,0.31045411224675284,1.0
3912,E01003849,Richmond upon Thames 002C,E01003849,Richmond upon Thames 002C,U,E09000027,Richmond upon Thames,1534,1531,0.20032633294564908,1.0
3913,E01004173,Sutton 010C,E01004173,Sutton 010C,U,E09000029,Sutton,1385,1365,0.22623353896120182,1.0
3914,E01004111,Sutton 016B,E01004111,Sutton 016B,U,E09000029,Sutton,1511,1688,0.4767198805338386,1.0
3915,E01003851,Richmond upon Thames 002D,E01003851,Richmond upon Thames 002D,U,E09000027,Richmond upon Thames,1688,1602,0.24601356721234427,1.0
3916,E01004174,Sutton 017C,E01004174,Sutton 017C,U,E09000029,Sutton,1444,1573,0.17135207808940447,1.0
3917,E01004112,Sutton 016C,E01004112,Sutton 016C,U,E09000029,Sutton,1636,1667,0.524373869784683,1.0
3918,E01003852,Richmond upon Thames 003A,E01003852,Richmond upon Thames 003A,U,E09000027,Richmond upon Thames,1324,1360,0.6717409405834956,1.0
3919,E01004175,Sutton 010D,E01004175,Sutton 010D,U,E09000029,Sutton,1614,1737,0.26034775620777445,1.0
3920,E01004114,Sutton 025D,E01004114,Sutton 025D,U,E09000029,Sutton,1735,1780,1.5426349559490942,1.0
3921,E01003853,Richmond upon Thames 003B,E01003853,Richmond upon Thames 003B,U,E09000027,Richmond upon Thames,1535,1434,0.30117959182704285,1.0
3922,E01004176,Sutton 010E,E01004176,Sutton 010E,U,E09000029,Sutton,1419,1525,0.16119481702819047,1.0
3923,E01004115,Sutton 009A,E01004115,Sutton 009A,U,E09000029,Sutton,1750,1838,0.2595953971530636,1.0
3924,E01003854,Richmond upon Thames 003C,E01003854,Richmond upon Thames 003C,U,E09000027,Richmond upon Thames,1413,1416,0.14038551290865872,1.0
3925,E01004177,Sutton 020C,E01004177,Sutton 020C,U,E09000029,Sutton,1754,1804,0.22244909626369117,1.0
3926,E01004116,Sutton 008A,E01004116,Sutton 008A,U,E09000029,Sutton,1608,1586,0.3238701295157874,1.0
3927,E01003855,Richmond upon Thames 003D,E01003855,Richmond upon Thames 003D,U,E09000027,Richmond upon Thames,1689,1930,0.2929456264731811,1.0
3928,E01004178,Sutton 017D,E01004178,Sutton 017D,U,E09000029,Sutton,1979,2368,0.2418385769046778,1.0
3929,E01004117,Sutton 006A,E01004117,Sutton 006A,U,E09000029,Sutton,1464,1432,0.25503292916738135,1.0
3930,E01003856,Richmond upon Thames 003E,E01003856,Richmond upon Thames 003E,U,E09000027,Richmond upon Thames,1568,1691,0.12173348622335653,1.0
3931,E01004179,Sutton 017E,E01004179,Sutton 017E,U,E09000029,Sutton,1567,1617,0.22982514754606923,1.0
3932,E01004118,Sutton 009B,E01004118,Sutton 009B,U,E09000029,Sutton,1675,1810,0.27153258947461995,1.0
3933,E01003857,Richmond upon Thames 003F,E01003857,Richmond upon Thames 003F,U,E09000027,Richmond upon Thames,1752,1885,0.15097355255765815,1.0
3934,E01004180,Sutton 020D,E01004180,Sutton 020D,U,E09000029,Sutton,1711,1761,0.5969513970427535,1.0
3935,E01004119,Sutton 009C,E01004119,Sutton 009C,U,E09000029,Sutton,1418,1441,0.25587781865875453,1.0
3936,E01003858,Richmond upon Thames 003G,E01003858,Richmond upon Thames 003G,U,E09000027,Richmond upon Thames,1638,1658,0.16376006265722612,1.0
3937,E01004181,Sutton 020E,E01004181,Sutton 020E,U,E09000029,Sutton,1643,1732,0.2808102205877961,1.0
3938,E01003859,Richmond upon Thames 005E,E01003859,Richmond upon Thames 005E,U,E09000027,Richmond upon Thames,1622,1623,0.19195315058022328,1.0
3939,E01004120,Sutton 016D,E01004120,Sutton 016D,U,E09000029,Sutton,1538,1514,0.2877401441963969,1.0
3940,E01004182,Sutton 019E,E01004182,Sutton 019E,U,E09000029,Sutton,1546,1767,0.1474299965003091,1.0
3941,E01004121,Sutton 006B,E01004121,Sutton 006B,U,E09000029,Sutton,1566,1584,0.25320660747210755,1.0
3942,E01004183,Sutton 001B,E01004183,Sutton 001B,U,E09000029,Sutton,1667,1775,0.2132052160841365,1.0
3943,E01004122,Sutton 008B,E01004122,Sutton 008B,U,E09000029,Sutton,1372,1390,0.25917703432689676,1.0
3944,E01003860,Richmond upon Thames 002E,E01003860,Richmond upon Thames 002E,U,E09000027,Richmond upon Thames,1691,1716,1.5135183821045888,1.0
3945,E01004184,Sutton 001C,E01004184,Sutton 001C,U,E09000029,Sutton,1590,1705,0.2761965952219501,1.0
3946,E01004123,Sutton 002A,E01004123,Sutton 002A,U,E09000029,Sutton,2126,2279,0.40699579510486883,1.0
3947,E01003861,Richmond upon Thames 004C,E01003861,Richmond upon Thames 004C,U,E09000027,Richmond upon Thames,1751,1955,0.19229373460055935,1.0
3948,E01004185,Sutton 001D,E01004185,Sutton 001D,U,E09000029,Sutton,1452,2117,0.40335478440527217,1.0
3949,E01004124,Sutton 002B,E01004124,Sutton 002B,U,E09000029,Sutton,1826,2007,0.18371909085212076,1.0
3950,E01003862,Richmond upon Thames 004D,E01003862,Richmond upon Thames 004D,U,E09000027,Richmond upon Thames,1388,1930,0.21118872005819883,1.0
3951,E01004186,Sutton 004D,E01004186,Sutton 004D,U,E09000029,Sutton,1724,1719,0.29918550252578857,1.0
3952,E01004125,Sutton 001A,E01004125,Sutton 001A,U,E09000029,Sutton,1583,1609,0.13871342787121202,1.0
3953,E01003863,Richmond upon Thames 004E,E01003863,Richmond upon Thames 004E,U,E09000027,Richmond upon Thames,1420,1451,0.21264892810012698,1.0
3954,E01004187,Sutton 005E,E01004187,Sutton 005E,U,E09000029,Sutton,1607,1676,0.1742686789451895,1.0
3955,E01004126,Sutton 002C,E01004126,Sutton 002C,U,E09000029,Sutton,1509,1567,0.12859247218059577,1.0
3956,E01003864,Richmond upon Thames 002F,E01003864,Richmond upon Thames 002F,U,E09000027,Richmond upon Thames,1466,1464,0.2562988927142908,1.0
3957,E01004189,Sutton 001E,E01004189,Sutton 001E,U,E09000029,Sutton,1879,2115,0.33604398134558716,1.0
3958,E01004127,Sutton 005A,E01004127,Sutton 005A,U,E09000029,Sutton,1645,1844,0.20609392448002187,1.0
3959,E01003865,Richmond upon Thames 004F,E01003865,Richmond upon Thames 004F,U,E09000027,Richmond upon Thames,1311,1445,0.13690285398629903,1.0
3960,E01004190,Sutton 008C,E01004190,Sutton 008C,U,E09000029,Sutton,1367,1386,0.264214847293437,1.0
3961,E01004128,Sutton 002D,E01004128,Sutton 002D,U,E09000029,Sutton,1488,1447,0.1708475011539685,1.0
3962,E01003866,Richmond upon Thames 007A,E01003866,Richmond upon Thames 007A,U,E09000027,Richmond upon Thames,1587,1694,0.1538332581798059,1.0
3963,E01004191,Sutton 008D,E01004191,Sutton 008D,U,E09000029,Sutton,1651,1886,0.2452503374750082,1.0
3964,E01004129,Sutton 002E,E01004129,Sutton 002E,U,E09000029,Sutton,1772,1888,0.26469556212264306,1.0
3965,E01003867,Richmond upon Thames 011A,E01003867,Richmond upon Thames 011A,U,E09000027,Richmond upon Thames,1492,1598,0.41729422162261787,1.0
3966,E01004192,Sutton 006C,E01004192,Sutton 006C,U,E09000029,Sutton,1931,1864,0.39010433095647046,1.0
3967,E01004130,Sutton 003A,E01004130,Sutton 003A,U,E09000029,Sutton,1598,1764,0.6760205876337493,1.0
3968,E01003868,Richmond upon Thames 007B,E01003868,Richmond upon Thames 007B,U,E09000027,Richmond upon Thames,1506,1568,0.1328179528638871,1.0
3969,E01004193,Sutton 006D,E01004193,Sutton 006D,U,E09000029,Sutton,2328,2845,0.3712579024106881,1.0
3970,E01004131,Sutton 003B,E01004131,Sutton 003B,U,E09000029,Sutton,1632,1888,0.2051516672266413,1.0
3971,E01003869,Richmond upon Thames 011B,E01003869,Richmond upon Thames 011B,U,E09000027,Richmond upon Thames,1617,1661,0.3234001964721206,1.0
3972,E01004194,Sutton 008E,E01004194,Sutton 008E,U,E09000029,Sutton,1356,1596,0.20496895942655832,1.0
3973,E01004132,Sutton 009D,E01004132,Sutton 009D,U,E09000029,Sutton,1536,1486,0.17105039279789813,1.0
3974,E01003870,Richmond upon Thames 011C,E01003870,Richmond upon Thames 011C,U,E09000027,Richmond upon Thames,1870,2100,0.42725180041045385,1.0
